city,year,type,n
Houston,1996,Aggravated Assault,728.891517219547
Indianapolis,1996,Aggravated Assault,1136.69259635993
"Jacksonville, Fla.",1996,Aggravated Assault,899.087007345369
"Kansas City, Mo.",1996,Aggravated Assault,1223.70527611411
Las Vegas,1996,Aggravated Assault,495.968377354587
"Long Beach, Calif.",1996,Aggravated Assault,542.017121832268
Los Angeles,1996,Aggravated Assault,1014.16781894602
"Los Angeles County, Calif.",1996,Aggravated Assault,929.729177833933
"Louisville, Ky.",1996,Aggravated Assault,NA
"Memphis, Tenn.",1996,Aggravated Assault,888.975437996536
"Mesa, Ariz.",1996,Aggravated Assault,535.476412630788
Miami,1996,Aggravated Assault,1695.1706080379
"Miami-Dade County, Fla.",1996,Aggravated Assault,1052.74377054951
Milwaukee,1996,Aggravated Assault,352.393966887723
Minneapolis,1996,Aggravated Assault,820.531257345926
"Montgomery County, Md.",1996,Aggravated Assault,127.11090426397
"Nashville, Tenn.",1996,Aggravated Assault,1232.88162261182
"Nassau County, N.Y.",1996,Aggravated Assault,89.5761908235466
National,1996,Aggravated Assault,NA
New Orleans,1996,Aggravated Assault,937.947982797461
New York City,1996,Aggravated Assault,622.282376927116
"Newark, N.J.",1996,Aggravated Assault,1630.71906654601
"Oakland, Calif.",1996,Aggravated Assault,1110.05118972444
Oklahoma City,1996,Aggravated Assault,699.696783864813
"Omaha, Neb.",1996,Aggravated Assault,1062.72835396897
"Orlando, Fla.",1996,Aggravated Assault,1502.60656240417
Philadelphia,1996,Aggravated Assault,388.510098449166
Phoenix,1996,Aggravated Assault,537.466013565621
Pittsburgh,1996,Aggravated Assault,291.272000632218
"Portland, Ore.",1996,Aggravated Assault,1138.04909533111
"Prince George's County, Md.",1996,Aggravated Assault,529.684362128422
"Raleigh, N.C.",1996,Aggravated Assault,514.732273958299
"Sacramento, Calif.",1996,Aggravated Assault,431.340186615271
Salt Lake City,1996,Aggravated Assault,409.59040959041
San Antonio,1996,Aggravated Assault,160.258136012852
San Diego,1996,Aggravated Assault,573.708193679367
San Francisco,1996,Aggravated Assault,532.392464640256
San Jose,1996,Aggravated Assault,553.485537841985
Seattle,1996,Aggravated Assault,422.912909963287
"St. Louis, Mo.",1996,Aggravated Assault,1519.08480621108
"Suffolk County, N.Y.",1996,Aggravated Assault,85.7799076367923
"Tampa, Fla.",1996,Aggravated Assault,1938.10024773475
"Tucson, Ariz.",1996,Aggravated Assault,758.49148469998
"Tulsa, Okla.",1996,Aggravated Assault,849.135593131085
"Virginia Beach, Va.",1996,Aggravated Assault,107.536415740785
"Washington, D.C.",1996,Aggravated Assault,1162.06261510129
"Wichita, Kan.",1996,Aggravated Assault,415.086375061559
"Albuquerque, N.M.",1997,Aggravated Assault,841.942616123816
"Arlington, Texas",1997,Aggravated Assault,577.948973102637
Atlanta,1997,Aggravated Assault,1797.01329404916
"Aurora, Colo.",1997,Aggravated Assault,343.488146475032
"Austin, Texas",1997,Aggravated Assault,351.504788337364
Baltimore,1997,Aggravated Assault,1111.05397957439
"Baltimore County, Md.",1997,Aggravated Assault,627.322778553955
Boston,1997,Aggravated Assault,858.521433307389
"Buffalo, N.Y.",1997,Aggravated Assault,493.580571746834
"Charlotte-Mecklenburg, N.C.",1997,Aggravated Assault,1075.6132062882
Chicago,1997,Aggravated Assault,1320.35264359771
Cincinnati,1997,Aggravated Assault,NA
Cleveland,1997,Aggravated Assault,542.059989046039
"Columbus, Ohio",1997,Aggravated Assault,327.908216884077
Dallas,1997,Aggravated Assault,773.406542225158
Denver,1997,Aggravated Assault,353.180814503046
Detroit,1997,Aggravated Assault,1207.25035539038
"El Paso, Texas",1997,Aggravated Assault,576.740421115162
"Fairfax County, Va.",1997,Aggravated Assault,43.0265445095261
"Fort Worth, Texas",1997,Aggravated Assault,538.187905419544
"Fresno, Calif.",1997,Aggravated Assault,689.441416378769
Honolulu,1997,Aggravated Assault,128.483014341022
Houston,1997,Aggravated Assault,664.327706134775
Indianapolis,1997,Aggravated Assault,1217.15068754067
"Jacksonville, Fla.",1997,Aggravated Assault,909.12325900832
"Kansas City, Mo.",1997,Aggravated Assault,1181.45419957086
Las Vegas,1997,Aggravated Assault,525.241003753036
"Long Beach, Calif.",1997,Aggravated Assault,488.769746118131
Los Angeles,1997,Aggravated Assault,961.311198768591
"Los Angeles County, Calif.",1997,Aggravated Assault,839.719064800086
"Louisville, Ky.",1997,Aggravated Assault,NA
"Memphis, Tenn.",1997,Aggravated Assault,865.893219052161
"Mesa, Ariz.",1997,Aggravated Assault,560.480558598029
Miami,1997,Aggravated Assault,1586.15091661859
"Miami-Dade County, Fla.",1997,Aggravated Assault,943.092378525266
Milwaukee,1997,Aggravated Assault,419.406625542755
Minneapolis,1997,Aggravated Assault,777.892573337876
"Montgomery County, Md.",1997,Aggravated Assault,136.651842993635
"Nashville, Tenn.",1997,Aggravated Assault,1136.662731149
"Nassau County, N.Y.",1997,Aggravated Assault,76.8435628888499
National,1997,Aggravated Assault,NA
New Orleans,1997,Aggravated Assault,773.783082809119
New York City,1997,Aggravated Assault,617.691989196879
"Newark, N.J.",1997,Aggravated Assault,1346.35032353275
"Oakland, Calif.",1997,Aggravated Assault,1152.6535986578
Oklahoma City,1997,Aggravated Assault,677.900035166064
"Omaha, Neb.",1997,Aggravated Assault,1093.97432799329
"Orlando, Fla.",1997,Aggravated Assault,1501.31566910787
Philadelphia,1997,Aggravated Assault,406.583797392957
Phoenix,1997,Aggravated Assault,515.804178627899
Pittsburgh,1997,Aggravated Assault,285.918108524323
"Portland, Ore.",1997,Aggravated Assault,1108.3057488347
"Prince George's County, Md.",1997,Aggravated Assault,485.673932459955
"Raleigh, N.C.",1997,Aggravated Assault,564.783117651082
"Sacramento, Calif.",1997,Aggravated Assault,433.422500983275
Salt Lake City,1997,Aggravated Assault,369.166760979343
San Antonio,1997,Aggravated Assault,136.886539265533
San Diego,1997,Aggravated Assault,569.39778616382
San Francisco,1997,Aggravated Assault,484.064069877055
San Jose,1997,Aggravated Assault,578.802159116461
Seattle,1997,Aggravated Assault,485.0066428001
"St. Louis, Mo.",1997,Aggravated Assault,1495.40985257979
"Suffolk County, N.Y.",1997,Aggravated Assault,92.1797802006062
"Tampa, Fla.",1997,Aggravated Assault,1717.09457859651
"Tucson, Ariz.",1997,Aggravated Assault,685.073868208169
"Tulsa, Okla.",1997,Aggravated Assault,880.675193048928
"Virginia Beach, Va.",1997,Aggravated Assault,96.4302773046386
"Washington, D.C.",1997,Aggravated Assault,1075.23629489603
"Wichita, Kan.",1997,Aggravated Assault,469.131109632868
"Albuquerque, N.M.",1998,Aggravated Assault,855.552688457141
"Arlington, Texas",1998,Aggravated Assault,392.877220965654
Atlanta,1998,Aggravated Assault,1794.03372744785
"Aurora, Colo.",1998,Aggravated Assault,305.564551464005
"Austin, Texas",1998,Aggravated Assault,299.772401644997
Baltimore,1998,Aggravated Assault,1140.95368386402
"Baltimore County, Md.",1998,Aggravated Assault,548.411341542985
Boston,1998,Aggravated Assault,840.375175785473
"Buffalo, N.Y.",1998,Aggravated Assault,490.202431248542
"Charlotte-Mecklenburg, N.C.",1998,Aggravated Assault,982.83868226439
Chicago,1998,Aggravated Assault,1312.65319891513
Cincinnati,1998,Aggravated Assault,NA
Cleveland,1998,Aggravated Assault,496.452183178747
"Columbus, Ohio",1998,Aggravated Assault,308.517347295256
Dallas,1998,Aggravated Assault,835.005859206128
Denver,1998,Aggravated Assault,290.766732830332
Detroit,1998,Aggravated Assault,1458.13499523989
"El Paso, Texas",1998,Aggravated Assault,527.293398024051
"Fairfax County, Va.",1998,Aggravated Assault,41.4679659962679
"Fort Worth, Texas",1998,Aggravated Assault,525.27971395858
"Fresno, Calif.",1998,Aggravated Assault,655.211391625463
Honolulu,1998,Aggravated Assault,117.864132721187
Houston,1998,Aggravated Assault,643.460754959083
Indianapolis,1998,Aggravated Assault,658.427330131146
"Jacksonville, Fla.",1998,Aggravated Assault,777.389580676032
"Kansas City, Mo.",1998,Aggravated Assault,1158.95740736605
Las Vegas,1998,Aggravated Assault,345.808258015664
"Long Beach, Calif.",1998,Aggravated Assault,414.633806026724
Los Angeles,1998,Aggravated Assault,871.004616642
"Los Angeles County, Calif.",1998,Aggravated Assault,808.078252003589
"Louisville, Ky.",1998,Aggravated Assault,NA
"Memphis, Tenn.",1998,Aggravated Assault,669.930259730373
"Mesa, Ariz.",1998,Aggravated Assault,488.496604386321
Miami,1998,Aggravated Assault,1469.90607294831
"Miami-Dade County, Fla.",1998,Aggravated Assault,895.432333074302
Milwaukee,1998,Aggravated Assault,429.684246667313
Minneapolis,1998,Aggravated Assault,728.203598767273
"Montgomery County, Md.",1998,Aggravated Assault,117.501584118215
"Nashville, Tenn.",1998,Aggravated Assault,1096.49624897925
"Nassau County, N.Y.",1998,Aggravated Assault,78.0600005042385
National,1998,Aggravated Assault,NA
New Orleans,1998,Aggravated Assault,720.354361709579
New York City,1998,Aggravated Assault,596.011413823121
"Newark, N.J.",1998,Aggravated Assault,954.291339313906
"Oakland, Calif.",1998,Aggravated Assault,1048.15675855198
Oklahoma City,1998,Aggravated Assault,618.371700274137
"Omaha, Neb.",1998,Aggravated Assault,1002.55798923581
"Orlando, Fla.",1998,Aggravated Assault,1507.76468514326
Philadelphia,1998,Aggravated Assault,600.309503325125
Phoenix,1998,Aggravated Assault,481.850252755178
Pittsburgh,1998,Aggravated Assault,380.545863116411
"Portland, Ore.",1998,Aggravated Assault,957.625922387498
"Prince George's County, Md.",1998,Aggravated Assault,591.788213678579
"Raleigh, N.C.",1998,Aggravated Assault,461.567298230268
"Sacramento, Calif.",1998,Aggravated Assault,393.810290015934
Salt Lake City,1998,Aggravated Assault,394.783261189726
San Antonio,1998,Aggravated Assault,214.936350315364
San Diego,1998,Aggravated Assault,515.041535072587
San Francisco,1998,Aggravated Assault,419.228393146668
San Jose,1998,Aggravated Assault,449.657119009173
Seattle,1998,Aggravated Assault,456.416498638742
"St. Louis, Mo.",1998,Aggravated Assault,1472.31028060194
"Suffolk County, N.Y.",1998,Aggravated Assault,101.34356123736
"Tampa, Fla.",1998,Aggravated Assault,1617.81803021418
"Tucson, Ariz.",1998,Aggravated Assault,628.638996572421
"Tulsa, Okla.",1998,Aggravated Assault,832.619203574877
"Virginia Beach, Va.",1998,Aggravated Assault,92.3877534645408
"Washington, D.C.",1998,Aggravated Assault,943.02103250478
"Wichita, Kan.",1998,Aggravated Assault,357.556223209865
"Albuquerque, N.M.",1999,Aggravated Assault,790.158245848694
"Arlington, Texas",1999,Aggravated Assault,413.302885079283
Atlanta,1999,Aggravated Assault,1626.58555621203
"Aurora, Colo.",1999,Aggravated Assault,314.920019692269
"Austin, Texas",1999,Aggravated Assault,280.87631984211
Baltimore,1999,Aggravated Assault,1619.45809021992
"Baltimore County, Md.",1999,Aggravated Assault,570.248854619552
Boston,1999,Aggravated Assault,793.815837594028
"Buffalo, N.Y.",1999,Aggravated Assault,518.817945387934
"Charlotte-Mecklenburg, N.C.",1999,Aggravated Assault,872.000277717624
Chicago,1999,Aggravated Assault,993.501668892802
Cincinnati,1999,Aggravated Assault,297.500111007504
Cleveland,1999,Aggravated Assault,487.846026234025
"Columbus, Ohio",1999,Aggravated Assault,299.969854514621
Dallas,1999,Aggravated Assault,753.537245300929
Denver,1999,Aggravated Assault,305.911809490919
Detroit,1999,Aggravated Assault,1327.97275953314
"El Paso, Texas",1999,Aggravated Assault,539.519913830688
"Fairfax County, Va.",1999,Aggravated Assault,26.1090250934283
"Fort Worth, Texas",1999,Aggravated Assault,490.295319744309
"Fresno, Calif.",1999,Aggravated Assault,632.231425416991
Honolulu,1999,Aggravated Assault,117.590581675256
Houston,1999,Aggravated Assault,671.972330940579
Indianapolis,1999,Aggravated Assault,603.241351871906
"Jacksonville, Fla.",1999,Aggravated Assault,714.62940344104
"Kansas City, Mo.",1999,Aggravated Assault,1090.10973170688
Las Vegas,1999,Aggravated Assault,257.032901512277
"Long Beach, Calif.",1999,Aggravated Assault,349.024971524503
Los Angeles,1999,Aggravated Assault,841.502430866997
"Los Angeles County, Calif.",1999,Aggravated Assault,666.000732461099
"Louisville, Ky.",1999,Aggravated Assault,NA
"Memphis, Tenn.",1999,Aggravated Assault,669.179848848325
"Mesa, Ariz.",1999,Aggravated Assault,439.304601708919
Miami,1999,Aggravated Assault,1234.16789396171
"Miami-Dade County, Fla.",1999,Aggravated Assault,730.166009195905
Milwaukee,1999,Aggravated Assault,435.703969192579
Minneapolis,1999,Aggravated Assault,659.926000634922
"Montgomery County, Md.",1999,Aggravated Assault,92.9344474202242
"Nashville, Tenn.",1999,Aggravated Assault,1131.49817854992
"Nassau County, N.Y.",1999,Aggravated Assault,59.8310937143357
National,1999,Aggravated Assault,NA
New Orleans,1999,Aggravated Assault,592.493366650352
New York City,1999,Aggravated Assault,544.98003368571
"Newark, N.J.",1999,Aggravated Assault,843.307943416757
"Oakland, Calif.",1999,Aggravated Assault,861.720639812086
Oklahoma City,1999,Aggravated Assault,538.866796687014
"Omaha, Neb.",1999,Aggravated Assault,925.169994951177
"Orlando, Fla.",1999,Aggravated Assault,1437.23405994105
Philadelphia,1999,Aggravated Assault,745.515827842344
Phoenix,1999,Aggravated Assault,470.355605478835
Pittsburgh,1999,Aggravated Assault,368.22330813203
"Portland, Ore.",1999,Aggravated Assault,884.310705248102
"Prince George's County, Md.",1999,Aggravated Assault,522.969693762615
"Raleigh, N.C.",1999,Aggravated Assault,450.176420489111
"Sacramento, Calif.",1999,Aggravated Assault,350.411739890609
Salt Lake City,1999,Aggravated Assault,344.61329868369
San Antonio,1999,Aggravated Assault,351.362136593247
San Diego,1999,Aggravated Assault,418.79651107869
San Francisco,1999,Aggravated Assault,373.067265759218
San Jose,1999,Aggravated Assault,455.562659846547
Seattle,1999,Aggravated Assault,421.951030842392
"St. Louis, Mo.",1999,Aggravated Assault,1333.48589937683
"Suffolk County, N.Y.",1999,Aggravated Assault,80.2248562671722
"Tampa, Fla.",1999,Aggravated Assault,1371.60725197224
"Tucson, Ariz.",1999,Aggravated Assault,582.448873932177
"Tulsa, Okla.",1999,Aggravated Assault,858.173950082708
"Virginia Beach, Va.",1999,Aggravated Assault,95.5079285289951
"Washington, D.C.",1999,Aggravated Assault,889.210019267823
"Wichita, Kan.",1999,Aggravated Assault,310.274883684537
"Albuquerque, N.M.",2000,Aggravated Assault,739.399964779863
"Arlington, Texas",2000,Aggravated Assault,436.076631758512
Atlanta,2000,Aggravated Assault,1644.5204262451
"Aurora, Colo.",2000,Aggravated Assault,308.618525071185
"Austin, Texas",2000,Aggravated Assault,256.182965203591
Baltimore,2000,Aggravated Assault,1345.76459639348
"Baltimore County, Md.",2000,Aggravated Assault,573.120223998133
Boston,2000,Aggravated Assault,765.01211085292
"Buffalo, N.Y.",2000,Aggravated Assault,644.8019463656
"Charlotte-Mecklenburg, N.C.",2000,Aggravated Assault,716.191815407232
Chicago,2000,Aggravated Assault,916.604051911315
Cincinnati,2000,Aggravated Assault,323.890305929939
Cleveland,2000,Aggravated Assault,474.7043810344
"Columbus, Ohio",2000,Aggravated Assault,316.949414592323
Dallas,2000,Aggravated Assault,684.177758333474
Denver,2000,Aggravated Assault,273.693016681211
Detroit,2000,Aggravated Assault,1370.48366920012
"El Paso, Texas",2000,Aggravated Assault,613.310813927495
"Fairfax County, Va.",2000,Aggravated Assault,1.60661324856128
"Fort Worth, Texas",2000,Aggravated Assault,395.740367387702
"Fresno, Calif.",2000,Aggravated Assault,550.447560165742
Honolulu,2000,Aggravated Assault,120.734494803738
Houston,2000,Aggravated Assault,624.068721268244
Indianapolis,2000,Aggravated Assault,472.802219260297
"Jacksonville, Fla.",2000,Aggravated Assault,769.829952271359
"Kansas City, Mo.",2000,Aggravated Assault,1017.56332876604
Las Vegas,2000,Aggravated Assault,231.014171069294
"Long Beach, Calif.",2000,Aggravated Assault,332.3785215006
Los Angeles,2000,Aggravated Assault,885.15814031536
"Los Angeles County, Calif.",2000,Aggravated Assault,719.860344053731
"Louisville, Ky.",2000,Aggravated Assault,NA
"Memphis, Tenn.",2000,Aggravated Assault,739.578526380557
"Mesa, Ariz.",2000,Aggravated Assault,460.422579627878
Miami,2000,Aggravated Assault,1273.48470218225
"Miami-Dade County, Fla.",2000,Aggravated Assault,685.962065741422
Milwaukee,2000,Aggravated Assault,379.413508796028
Minneapolis,2000,Aggravated Assault,518.532844769457
"Montgomery County, Md.",2000,Aggravated Assault,94.0374420881218
"Nashville, Tenn.",2000,Aggravated Assault,1129.85566771758
"Nassau County, N.Y.",2000,Aggravated Assault,62.6600686477996
National,2000,Aggravated Assault,NA
New Orleans,2000,Aggravated Assault,475.164749914375
New York City,2000,Aggravated Assault,509.85992244525
"Newark, N.J.",2000,Aggravated Assault,736.987563334869
"Oakland, Calif.",2000,Aggravated Assault,678.124780967448
Oklahoma City,2000,Aggravated Assault,500.857483818451
"Omaha, Neb.",2000,Aggravated Assault,528.964864733197
"Orlando, Fla.",2000,Aggravated Assault,1462.7509397637
Philadelphia,2000,Aggravated Assault,727.949655695035
Phoenix,2000,Aggravated Assault,410.054161667468
Pittsburgh,2000,Aggravated Assault,444.546032639115
"Portland, Ore.",2000,Aggravated Assault,730.26774594091
"Prince George's County, Md.",2000,Aggravated Assault,543.417564525325
"Raleigh, N.C.",2000,Aggravated Assault,421.959267348321
"Sacramento, Calif.",2000,Aggravated Assault,373.202167963088
Salt Lake City,2000,Aggravated Assault,318.031506027742
San Antonio,2000,Aggravated Assault,495.174927444817
San Diego,2000,Aggravated Assault,407.062285434036
San Francisco,2000,Aggravated Assault,354.690736713903
San Jose,2000,Aggravated Assault,435.223248854955
Seattle,2000,Aggravated Assault,437.187374639227
"St. Louis, Mo.",2000,Aggravated Assault,1285.50873232641
